utimesec    10976.976000
stimesec    33.904000
ru_maxrss   382732
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   15831515
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  14472
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1074490
ru_nivcsw   6397
