utimesec    2261.516000
stimesec    1.732000
ru_maxrss   694212
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   3170814
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  19392
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    7828
ru_nivcsw   911
