utimesec    341.976000
stimesec    4.404000
ru_maxrss   329776
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   2070956
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  16104
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    154386
ru_nivcsw   375
